time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
65.6,94.48,25.65,2433.4,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.0,1.05,0.48,73.21,!idm_10!var#1,46.87,58.66,20.65,0.04,4.16,bottom,0
65.7,94.02,26.07,2424.19,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.0,1.04,0.48,73.33,!idm_10!var#1,47.28,58.64,20.01,0.04,4.18,bottom,0
65.8,93.56,26.49,2414.29,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.99,1.04,0.48,73.44,!idm_10!var#1,47.7,58.61,19.18,0.04,4.2,bottom,0
65.9,93.11,26.92,2403.69,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.98,1.03,0.48,73.56,!idm_10!var#1,48.13,58.58,18.54,0.04,4.22,bottom,0
66.0,92.65,27.34,2392.38,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.98,1.03,0.48,73.67,!idm_10!var#1,48.55,58.55,17.94,0.04,4.23,bottom,0
66.1,92.19,27.77,2380.36,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.97,1.02,0.47,73.77,!idm_10!var#1,48.97,58.52,17.22,0.04,4.25,bottom,0
66.2,91.73,28.21,2367.63,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.97,1.02,0.47,73.87,!idm_10!var#1,49.4,58.48,16.54,0.04,4.26,bottom,0
66.3,91.28,28.64,2354.19,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.96,1.01,0.47,73.97,!idm_10!var#1,49.83,58.44,16.0,0.04,4.28,bottom,0
66.4,90.82,29.08,2340.05,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.95,1.01,0.47,74.07,!idm_10!var#1,50.26,58.39,15.39,0.04,4.29,bottom,0
66.5,90.38,29.52,2325.21,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.95,1.0,0.46,74.15,!idm_10!var#1,50.69,58.34,14.6,0.04,4.3,bottom,0
66.6,89.93,29.96,2309.7,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.94,0.99,0.46,74.23,!idm_10!var#1,51.12,58.29,13.95,0.04,4.31,bottom,0
66.7,89.5,30.4,2293.53,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.93,0.99,0.46,74.31,!idm_10!var#1,51.55,58.24,13.32,0.04,4.31,bottom,0
66.8,89.07,30.85,2276.74,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.92,0.98,0.46,74.37,!idm_10!var#1,51.98,58.18,12.55,0.04,4.32,bottom,0
66.9,88.65,31.29,2259.35,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.91,0.97,0.45,74.44,!idm_10!var#1,52.41,58.12,11.86,0.04,4.32,bottom,0
67.0,88.24,31.74,2241.41,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.91,0.96,0.45,74.5,!idm_10!var#1,52.84,58.06,11.3,0.03,4.33,bottom,0
67.1,87.85,32.19,2222.95,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.9,0.96,0.45,74.56,!idm_10!var#1,53.28,57.99,10.64,0.03,4.33,bottom,0
67.2,0.0,32.64,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.6,!idm_10!var#1,53.71,57.92,9.86,0.0,4.33,bottom,0
67.3,0.0,33.09,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.65,!idm_10!var#1,54.14,57.85,9.22,0.0,4.32,bottom,0
67.4,0.0,33.53,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.69,!idm_10!var#1,54.57,57.78,8.57,0.0,4.32,bottom,0
67.5,0.0,33.98,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.72,!idm_10!var#1,55.01,57.7,7.77,0.0,4.31,bottom,0
67.6,0.0,34.43,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.75,!idm_10!var#1,55.44,57.62,7.13,0.0,4.31,bottom,0
67.7,0.0,34.88,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.78,!idm_10!var#1,55.87,57.54,6.58,0.0,4.3,bottom,0
67.8,0.0,35.32,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.8,!idm_10!var#1,56.29,57.45,5.9,0.0,4.29,bottom,0
67.9,0.0,35.77,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.8,!idm_10!var#1,56.72,57.37,5.17,0.0,4.27,bottom,0
68.0,0.0,36.21,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.81,!idm_10!var#1,57.15,57.28,4.56,0.0,4.26,bottom,0
68.1,0.0,36.64,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.82,!idm_10!var#1,0.07,57.19,3.96,0.0,4.24,:right_0,0
68.2,0.0,37.05,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.81,!idm_10!var#1,0.39,57.1,3.19,0.0,4.22,right,0
68.3,0.0,37.49,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.8,!idm_10!var#1,0.81,57.01,2.56,0.0,4.2,right,0
68.4,0.0,37.92,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.79,!idm_10!var#1,1.23,56.91,2.0,0.0,4.18,right,0
68.5,0.0,38.36,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.78,!idm_10!var#1,1.65,56.82,1.33,0.0,4.15,right,0
68.6,0.0,38.78,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.75,!idm_10!var#1,2.06,56.73,0.59,0.0,4.12,right,0
68.7,0.0,39.21,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.72,!idm_10!var#1,2.47,56.63,359.97,0.0,4.09,right,0
68.8,0.0,39.63,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.69,!idm_10!var#1,2.87,56.54,359.36,0.0,4.06,right,0
68.9,0.0,40.05,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.65,!idm_10!var#1,3.28,56.44,358.63,0.0,4.03,right,0
69.0,0.0,40.47,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.61,!idm_10!var#1,3.68,56.35,357.99,0.0,4.0,right,0
69.1,0.0,40.88,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.57,!idm_10!var#1,4.07,56.26,357.46,0.0,3.96,right,0
69.2,0.0,41.28,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.53,!idm_10!var#1,4.47,56.17,356.89,0.0,3.92,right,0
69.3,0.0,41.68,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.47,!idm_10!var#1,4.85,56.08,356.16,0.0,3.88,right,0
69.4,0.0,42.08,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.42,!idm_10!var#1,5.24,55.99,355.6,0.0,3.84,right,0
69.5,0.0,42.47,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.36,!idm_10!var#1,5.62,55.91,355.06,0.0,3.8,right,0
69.6,0.0,42.86,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.3,!idm_10!var#1,5.99,55.82,354.48,0.0,3.76,right,0
69.7,0.0,43.24,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.23,!idm_10!var#1,6.36,55.74,353.81,0.0,3.71,right,0
69.8,0.0,43.62,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.16,!idm_10!var#1,6.73,55.67,353.3,0.0,3.67,right,0
69.9,0.0,43.99,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.1,!idm_10!var#1,7.09,55.59,352.83,0.0,3.62,right,0
70.0,0.0,44.35,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,74.03,!idm_10!var#1,7.45,55.52,352.32,0.0,3.57,right,0
70.1,0.0,44.71,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.94,!idm_10!var#1,7.8,55.45,351.66,0.0,3.52,right,0
70.2,0.0,45.06,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.86,!idm_10!var#1,8.15,55.39,351.09,0.0,3.47,right,0
70.3,0.0,45.41,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.78,!idm_10!var#1,8.49,55.33,350.58,0.0,3.42,right,0
70.4,0.0,45.75,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.7,!idm_10!var#1,8.83,55.27,350.08,0.0,3.37,right,0
70.5,0.0,46.09,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.61,!idm_10!var#1,9.16,55.22,349.48,0.0,3.32,right,0
70.6,0.0,46.42,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.53,!idm_10!var#1,9.49,55.17,348.92,0.0,3.26,right,0
70.7,0.0,46.74,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.44,!idm_10!var#1,9.81,55.13,348.5,0.0,3.21,right,0
70.8,0.0,47.06,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.36,!idm_10!var#1,10.12,55.09,348.09,0.0,3.16,right,0
70.9,0.0,47.37,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.27,!idm_10!var#1,10.43,55.05,347.62,0.0,3.1,right,0
71.0,0.0,47.67,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.17,!idm_10!var#1,10.74,55.02,347.05,0.0,3.05,right,0
71.1,0.0,47.97,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,73.08,!idm_10!var#1,11.04,55.0,346.56,0.0,3.0,right,0
71.2,0.0,48.26,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.99,!idm_10!var#1,11.33,54.98,346.12,0.0,2.95,right,0
71.3,0.0,48.55,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.9,!idm_10!var#1,11.62,54.96,345.7,0.0,2.89,right,0
71.4,0.0,48.83,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.8,!idm_10!var#1,11.91,54.95,345.23,0.0,2.84,right,0
71.5,0.0,49.11,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.71,!idm_10!var#1,12.19,54.94,344.71,0.0,2.79,right,0
71.6,0.0,49.38,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.61,!idm_10!var#1,12.46,54.93,344.27,0.0,2.74,right,0
71.7,0.0,49.64,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.52,!idm_10!var#1,12.73,54.93,343.93,0.0,2.69,right,0
71.8,0.0,49.9,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.43,!idm_10!var#1,12.99,54.93,343.6,0.0,2.64,right,0
71.9,0.0,50.16,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.34,!idm_10!var#1,13.25,54.94,343.27,0.0,2.59,right,0
72.0,0.0,50.4,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.24,!idm_10!var#1,13.51,54.95,342.81,0.0,2.54,right,0
72.1,0.0,50.64,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.14,!idm_10!var#1,13.76,54.97,342.37,0.0,2.5,right,0
72.2,0.0,50.88,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,72.05,!idm_10!var#1,14.0,54.99,341.99,0.0,2.45,right,0
72.3,0.0,51.11,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.95,!idm_10!var#1,14.24,55.01,341.65,0.0,2.41,right,0
72.4,0.0,51.34,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.86,!idm_10!var#1,14.48,55.03,341.31,0.0,2.36,right,0
72.5,0.0,51.57,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.77,!idm_10!var#1,14.71,55.06,340.98,0.0,2.32,right,0
72.6,0.0,51.78,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.67,!idm_10!var#1,14.94,55.09,340.54,0.0,2.28,right,0
72.7,0.0,51.99,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.58,!idm_10!var#1,15.16,55.12,340.1,0.0,2.24,right,0
72.8,0.0,52.2,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.48,!idm_10!var#1,15.38,55.16,339.71,0.0,2.2,right,0
72.9,0.0,52.41,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.39,!idm_10!var#1,15.6,55.2,339.41,0.0,2.16,right,0
73.0,0.0,52.61,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.29,!idm_10!var#1,15.81,55.24,339.11,0.0,2.12,right,0
73.1,0.0,52.81,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.2,!idm_10!var#1,16.02,55.28,338.81,0.0,2.09,right,0
73.2,0.0,53.0,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.11,!idm_10!var#1,16.22,55.32,338.52,0.0,2.06,right,0
73.3,0.0,53.19,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,71.02,!idm_10!var#1,16.43,55.37,338.16,0.0,2.02,right,0
73.4,0.0,53.38,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.93,!idm_10!var#1,16.62,55.42,337.8,0.0,1.99,right,0
73.5,0.0,53.56,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.84,!idm_10!var#1,16.82,55.46,337.47,0.0,1.96,right,0
73.6,0.0,53.74,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.75,!idm_10!var#1,17.01,55.51,337.2,0.0,1.94,right,0
73.7,0.0,53.92,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.66,!idm_10!var#1,17.21,55.57,336.93,0.0,1.91,right,0
73.8,0.0,54.1,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.57,!idm_10!var#1,17.39,55.62,336.67,0.0,1.88,right,0
73.9,0.0,54.27,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.49,!idm_10!var#1,17.58,55.67,336.4,0.0,1.86,right,0
74.0,0.0,54.44,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.4,!idm_10!var#1,17.76,55.72,336.11,0.0,1.84,right,0
74.1,0.0,54.61,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.31,!idm_10!var#1,17.95,55.78,335.77,0.0,1.82,right,0
74.2,0.0,54.77,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.22,!idm_10!var#1,18.13,55.83,335.43,0.0,1.8,right,0
74.3,0.0,54.93,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.13,!idm_10!var#1,18.3,55.89,335.13,0.0,1.78,right,0
74.4,0.0,55.09,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,70.04,!idm_10!var#1,18.48,55.94,334.89,0.0,1.77,right,0
74.5,0.0,55.25,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.95,!idm_10!var#1,18.65,56.0,334.65,0.0,1.75,right,0
74.6,0.0,55.41,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.86,!idm_10!var#1,18.83,56.05,334.41,0.0,1.74,right,0
74.7,0.0,55.57,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.78,!idm_10!var#1,19.0,56.11,334.18,0.0,1.72,right,0
74.8,0.0,55.73,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.69,!idm_10!var#1,19.17,56.16,333.94,0.0,1.71,right,0
74.9,0.0,55.88,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.6,!idm_10!var#1,19.34,56.22,333.61,0.0,1.7,right,0
75.0,0.0,56.03,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.5,!idm_10!var#1,19.51,56.27,333.29,0.0,1.7,right,0
75.1,0.0,56.18,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.41,!idm_10!var#1,19.68,56.32,332.97,0.0,1.69,right,0
75.2,0.0,56.33,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.32,!idm_10!var#1,19.85,56.38,332.71,0.0,1.68,right,0
75.3,0.0,56.48,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.23,!idm_10!var#1,20.02,56.43,332.48,0.0,1.68,right,0
75.4,0.0,56.63,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.14,!idm_10!var#1,20.19,56.48,332.25,0.0,1.68,right,0
75.5,0.0,56.78,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,69.05,!idm_10!var#1,20.35,56.54,332.02,0.0,1.68,right,0
75.6,0.0,56.93,0.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,68.96,!idm_10!var#1,20.52,56.59,331.79,0.0,1.68,right,0
75.7,132.36,57.08,2432.25,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.66,68.86,!idm_10!var#1,20.69,56.64,331.54,0.05,1.68,right,0
75.8,132.43,57.22,2437.04,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.66,68.77,!idm_10!var#1,20.86,56.69,331.26,0.05,1.68,right,0
75.9,132.48,57.37,2441.62,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.66,68.67,!idm_10!var#1,21.02,56.74,330.97,0.05,1.68,right,0
76.0,132.5,57.52,2445.99,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.07,1.05,0.66,68.58,!idm_10!var#1,21.19,56.79,330.69,0.05,1.69,right,0
76.1,132.5,57.66,2450.17,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.05,0.66,68.48,!idm_10!var#1,21.36,56.84,330.45,0.05,1.69,right,0
76.2,132.49,57.81,2454.16,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.66,68.38,!idm_10!var#1,21.53,56.88,330.23,0.05,1.7,right,0
76.3,132.45,57.96,2457.97,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.66,68.29,!idm_10!var#1,21.7,56.93,330.0,0.05,1.7,right,0
76.4,132.39,58.11,2461.61,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.66,68.19,!idm_10!var#1,21.87,56.98,329.77,0.05,1.71,right,0
76.5,132.32,58.26,2465.09,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.66,68.09,!idm_10!var#1,22.05,57.02,329.54,0.05,1.72,right,0
76.6,132.23,58.41,2468.41,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.66,67.99,!idm_10!var#1,22.22,57.07,329.24,0.05,1.73,right,0
76.7,132.12,58.55,2471.59,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.08,1.06,0.66,67.88,!idm_10!var#1,22.39,57.11,328.91,0.05,1.74,right,0
76.8,131.99,58.7,2474.62,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.06,0.66,67.77,!idm_10!var#1,22.57,57.15,328.57,0.05,1.75,right,0
76.9,131.85,58.85,2477.51,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.66,67.67,!idm_10!var#1,22.74,57.19,328.26,0.05,1.77,right,0
77.0,131.69,59.0,2480.27,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.66,67.56,!idm_10!var#1,22.92,57.23,328.0,0.05,1.78,right,0
77.1,131.52,59.15,2482.91,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.66,67.45,!idm_10!var#1,23.1,57.27,327.74,0.05,1.79,right,0
77.2,131.33,59.3,2485.42,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.66,67.34,!idm_10!var#1,23.28,57.31,327.47,0.05,1.81,right,0
77.3,131.13,59.46,2487.81,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,67.22,!idm_10!var#1,23.46,57.35,327.2,0.05,1.82,right,0
77.4,130.92,59.61,2490.08,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,67.11,!idm_10!var#1,23.65,57.38,326.91,0.05,1.84,right,0
77.5,130.69,59.76,2492.24,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,66.99,!idm_10!var#1,23.83,57.42,326.56,0.05,1.86,right,0
77.6,130.45,59.92,2494.29,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,66.87,!idm_10!var#1,24.02,57.46,326.21,0.05,1.87,right,0
77.7,130.2,60.07,2496.23,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,66.75,!idm_10!var#1,24.21,57.49,325.88,0.05,1.89,right,0
77.8,129.94,60.23,2498.06,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,66.62,!idm_10!var#1,24.4,57.52,325.62,0.05,1.91,right,0
77.9,129.67,60.39,2499.79,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.07,0.65,66.5,!idm_10!var#1,24.59,57.55,325.36,0.05,1.93,right,0
78.0,129.39,60.55,2501.41,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.65,66.38,!idm_10!var#1,24.79,57.58,325.1,0.05,1.95,right,0
78.1,129.09,60.71,2502.93,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.65,66.25,!idm_10!var#1,24.99,57.61,324.84,0.05,1.97,right,0
78.2,128.79,60.87,2504.35,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,66.12,!idm_10!var#1,25.18,57.64,324.52,0.05,1.99,right,0
78.3,128.49,61.03,2505.67,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,65.98,!idm_10!var#1,25.39,57.67,324.16,0.05,2.01,right,0
78.4,128.17,61.19,2506.88,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,65.84,!idm_10!var#1,25.59,57.7,323.8,0.05,2.03,right,0
78.5,127.84,61.35,2508.0,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,65.71,!idm_10!var#1,25.79,57.72,323.5,0.05,2.05,right,0
78.6,127.51,61.52,2509.01,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,65.57,!idm_10!var#1,26.0,57.75,323.2,0.05,2.08,right,0
78.7,127.17,61.69,2509.93,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,65.43,!idm_10!var#1,26.21,57.77,322.9,0.05,2.1,right,0
78.8,126.83,61.85,2510.74,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.64,65.28,!idm_10!var#1,26.42,57.8,322.6,0.05,2.12,right,0
78.9,126.47,62.02,2511.45,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.63,65.13,!idm_10!var#1,26.64,57.82,322.24,0.05,2.14,right,0
79.0,126.12,62.19,2512.07,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.63,64.98,!idm_10!var#1,26.85,57.84,321.84,0.05,2.17,right,0
79.1,125.75,62.36,2512.58,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.63,64.83,!idm_10!var#1,27.07,57.86,321.43,0.05,2.19,right,0
79.2,125.39,62.53,2512.99,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.63,64.67,!idm_10!var#1,27.29,57.88,321.14,0.05,2.21,right,0
79.3,125.01,62.7,2513.3,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.63,64.52,!idm_10!var#1,27.52,57.9,320.85,0.05,2.24,right,0
79.4,124.64,62.88,2513.51,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.63,64.36,!idm_10!var#1,27.75,57.92,320.57,0.05,2.26,right,0
79.5,124.26,63.05,2513.62,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.62,64.2,!idm_10!var#1,27.97,57.94,320.28,0.05,2.29,right,0
79.6,123.87,63.22,2513.62,0.0,idm,idm_10,HBEFA3/PC_G_EU4,0.0,1.09,1.08,0.62,64.03,!idm_10!var#1,28.2,57.95,319.88,0.05,2.31,right,0
